"ramipril oral","Altace","I have been taking Ramipril 5mg. going into the second month.  I had a few days of dizziness at first.  When the coughing began I wondered if it was caused by this med.  After reading these comments of dry cough, I am convinced.  I can't stand the coughing and it drives my husband crazy when we are sleeping.  I am done taking it."
"ramipril oral","Altace","my teenage son who is a diabetic and was doing well was asked to take this medicine  as his kidneys are getting damaged he is feeling miserable from the time he started taking this  medicine  he was other a very energetic  and active child who managed his diabetes well  please can someone guide me how to manage this problem"
"ramipril oral","Altace","Also take Toprol XL but BP didn't decrease so now also on Ramipril 2.5.  BP still not great.  Developed dry cough with little rest at night."
"User Reviews & Ratings - ramipril oral","Altace","ok"
"ramipril oral","Altace","good medication"
"ramipril oral","Altace","Been taking since Sept 08 works fine but since I started taking it I have lost 16 pounds. I am not on a diet. Anyone else lose weight on this drug??"
"ramipril oral","Altace","it brings my pressure under control."
"ramipril oral","Altace","My doctor put me on ramipril 10mg to see if my b/p would respond to it, it has slightly but the side effects are terrible i'm my stumach is swollen with pains and i have heart palpitations, headaches, sore throat and that dry cough is getting worse, i wont be taking it again i'm going back to the doc's tomorrow to change my medication.."
"User Reviews & Ratings - ramipril oral","Altace","I read the reviews here prior to taking Ramipril and almost refused to take it because of the number of negative reviews.  Let me say in the one month I have now taken the 2.5mg of Ramipril, I have had absolutly no adverse side effects.  Both the upper and lower readings on my BP are down from 12 to 20 points.   Perhaps only those with side effects give reviews so I felt compelled to share my positive experience to date."
"ramipril oral","Altace","lightheaded, unable to concentrate dizzy"
"ramipril oral","Altace","freqient trips to rest room."
"User Reviews & Ratings - ramipril oral","Altace","I am taking 5mg Ramipril with 2.5mg Indapamide together about 1 hr before breakfast. Ramipril is more effective when taken with Indpamide. Indapamide excrete blood salt then Ramipril kicks the ass of the remaining aldestrone! Ref.: See research on Coversyl Plus for effectiveness of combination of ACE+Indapamide."
"ramipril oral","Altace","never really had high BP and have been taking this drug in conjunction with several others for a-fib
my BP s very good around 110/70 as compared to prior 120/90 sometimes 120/80
no real side effects except occasional dry cough"
"ramipril oral","Altace","I STARTED PAMIPRIL LATE MORNING OF 3/31/09 WHEN I WAS ON MY WAY TO WORK I WAS JUST FINE...AS SOON AS I GOT A CHANCE LATER THAT MORNING TO TAKE MY FIRST PILL I STARTED TO FEEL DIZZY/LIGHT HEADED,THEN I GOT THE ""SQUIRTS"" THE WORST PART WAS THE LOWER BACK PAIN THAT KICKED IN...I COULDN'T SIT OR STAND UP FROM MY CHAIR,I HARDLY COULD WALK HOME...TOO MUCH PAIN!"
"ramipril oral","Altace","for this drugs is extremally effective, some times to much. Resulting in drastic reduction of BP that last for a couple of hours and then return to normal high."
"ramipril oral","Altace","I have only been using this medicatio a week. Although it has lowered my BP I have a VERY persistent cough ALL day and ALL night, nighttime is worse.  I haven't had a good nights sleep since."
"User Reviews & Ratings - ramipril oral","Altace","not doing a really great job "
"ramipril oral","Altace","Adry tickly cough"
"ramipril oral","Altace","easy to take , works  4 me"
"ramipril oral","Altace","i find that my stomach is constantly sore.  i have diarhea and nausea.  also i seem to be a little depressed."
"ramipril oral","Altace","Started on Ramipril 5mg in November 2008. BP within one month was perfect. Now is elevated and dose was doubled to 10mg today by MD.Dry cough can be annoying at times."
"User Reviews & Ratings - ramipril oral","Altace","So far I don't know I get any result out of it!  What does this medicine do?"
"ramipril oral","Altace","I started taking this medicine after being diagnosed with kidney disease. I have never had high blood pressure (still don't), but the doctor prescribed 2.5 mg. I have to urinate all the time. Several times within and hour and through the night. Does anyone else have this problem. I hope this is what the medicine is intended for. I can't seem to find any information concerning this issue."
"ramipril oral","Altace","In Sept.07 started using Altace 2.5mg, had good control of BP. Caremark switched me to generic 2.5mg in Sept.08 and now BP outside range, Last few days am taking 2 a day, doc don't know it,no results yet. I am calling doc Monday to get an appt. to review this problem. Hopfully it is the change to generic that is my problem."
"ramipril oral","Altace","I started on this drug in July of 2008 (5mg). I got rashes on both arms and legs, but my blood pressure and heart rate were normal (120/70). My doctor increased the dosage. While the rashes had ceased for the most part, my blood pressure is much lower, (usually 100/60) my heart rate has increased. (110 - 120 bpm). I'm seeing the doctor today to get the dose either reduced or switch me to Altace. "
"User Reviews & Ratings - ramipril oral","Altace","No obvious side effects whilst using, blood pressure lowered over 4 or 5 months of use"
"ramipril oral","Altace","I wanted to see- photo of drug/generic and approved suppliers of medication as fda says u are helping them supply info etc- so is this more smoke and mirrors- this site not very informative
"
"ramipril oral","Altace","I have been using ramipril 5mg since the last six months approximately along with amlodipine 5mg.
I was never diagnosed with HBP prior to this.Honestly I rarely fall sick and I was hospitalised for the first time in my life last july at the age of 39.I was diagnosed as suffering from malaria PV.That was the first time I experienced abnormally raised BP.
I am continuing with the above referred medications and my BP is under control.Naturally I am happy with the medications.
What I want to know now is whether my HBP is   
primary or a result of secondary factors.Malaria PV is known to affect the adrenal glands.Should I continue with the medications or should I make a review?"
"ramipril oral","Altace","heart palpations severe"
"User Reviews & Ratings - ramipril oral","Altace","I have had severe migraines and could not find cause.  I ran out of Ramipril over the weekend and my headaches have stopped.  I believe the culprit is the Ramipril.  I wonder if any one else have had headaches due to Ramipril."
"ramipril oral","Altace","My Altace was working fine.  On it for 3 yrs.  Pharmacy switched me to RAMIPRIL.  Within 24 hrs I had a severe RASH on both legs.  I'm back on Altace, no more rash! OBTW, BP controlled very well again."
"ramipril oral","Altace","Since I began taking Ramipril 2.5 mg  I have had about 2-3 episodes per week of the left side of my neck going numb, lasting for about 3-5 minutes each time.  Before taking it, my carotid arteries were checked to be clear, and I can't explain it any other way.  I took Altace 2.5 mg previously, but it was too expensive,so my Dr. prescribed Ramipril.
"
"ramipril oral","Altace","Was on Altace with great results pharmacy substituted with ""remipril 10 mg."" took it for about 1 1/2 months.  Blood pressure was no longer controlled as with Altace, had a BAD rash on legs.  Asked Dr. and he did not feel remipril was the reason. Dr. changed to Benicar since I still had leg rash and blood pressure was not controlled. Will see if this helps.  Rash is going away after 1 day of being off of Remipril.  I also take Toprol XL,HCTZ,Norvasc, and Zocor."
